image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash,exists,valid_image,validated_width,validated_height,image_mode,validation_error,object_area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_area_ratio,diameter_px_normalized_base,normalized_diameter,estimated_diameter_px_original,estimated_distance_cm,estimated_diameter_cm,skin_noise_ratio,fruit_color_ratio,segmentation_confidence,blur_score,touches_border,needs_review,review_reason
img_7ffcfe5a5dea,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160644_1.jpg,IMG_20230813_160644_1.jpg,3120,3120,1.0,True,False,RGB,870.179,189.628113,102.644386,47.256638,0.583511,43.719928,0.767227,7ffcfe5a5dea968777232e4bf7585440,True,True,3120,3120,RGB,,0.3486328125,1.0,0.6770833333333334,0.6770833333333334,163.1642607210377,0.8498138579220713,2651.4192367168625,100.0,98.12805192647646,0.5111762152777778,0.9901960784313726,0.631166960001468,902.2691653893318,1,True,posible_mano_visible;objeto_toca_borde
img_f1c70f27c334,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160649_1.jpg,IMG_20230813_160649_1.jpg,3120,3120,1.0,True,False,RGB,883.221,175.885254,113.757248,42.972317,0.748169,47.338971,0.780502,f1c70f27c334d0809cf9d41de89de0ee,True,True,3120,3120,RGB,,0.004475911458333333,0.0625,0.09375,0.005859375,16.422431777218037,0.08553349883967727,266.8645163797931,100.0,9.876557715963644,0.6274142795138888,0.9757575757575757,0.6044152114700388,961.5271258619097,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_54fc1b6ee833,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160702.jpg,IMG_20230813_160702.jpg,3120,3120,1.0,True,False,RGB,723.172,134.788605,108.206757,54.422729,0.443375,51.507971,0.876419,54fc1b6ee83324aecb6c4a2c7036812f,True,True,3120,3120,RGB,,0.4726019965277778,1.0,1.0,1.0,172.6218756679201,0.8990722691037506,2805.105479603702,100.0,103.81592331759562,0.4068196614583333,0.9446102628860062,0.6017805196588342,685.8869394189046,1,True,posible_mano_visible;objeto_toca_borde
img_b4863012e480,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160703_1.jpg,IMG_20230813_160703_1.jpg,3120,3120,1.0,True,False,RGB,714.754,139.511993,117.487663,62.057022,0.461121,64.793242,0.890305,b4863012e4807837b3fac06a36edef87,True,True,3120,3120,RGB,,0.4830457899305556,0.8697916666666666,1.0,0.8697916666666666,173.35837037630523,0.9029081790432564,2817.07351861496,100.0,104.25885604482778,0.3225911458333333,0.9792778120963666,0.6311224023755748,783.118780957328,1,True,posible_mano_visible;objeto_toca_borde
img_c2ec3acced22,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160705.jpg,IMG_20230813_160705.jpg,3120,3120,1.0,True,False,RGB,863.041,219.611694,129.711075,56.908009,0.471771,64.267162,0.843399,c2ec3acced220b1c9f2903a39db0f983,True,True,3120,3120,RGB,,0.4437662760416667,1.0,0.8854166666666666,0.8854166666666666,170.54503411920973,0.8882553860375507,2771.356804437158,100.0,102.56689724758297,0.2706434461805556,0.924506387921022,0.5995820004234667,1102.1255757808685,1,True,posible_mano_visible;objeto_toca_borde
img_053a5b9ca245,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160710_1.jpg,IMG_20230813_160710_1.jpg,3120,3120,1.0,True,False,RGB,843.625,193.296356,117.102097,53.234009,0.537933,60.092134,0.862518,053a5b9ca245d391ccfdc27ce8b9d2f9,True,True,3120,3120,RGB,,0.4009874131944444,1.0,1.0,1.0,167.33538659011316,0.8715384718235061,2719.200032089339,100.0,100.63659426328326,0.3795572916666667,0.9256528209985116,0.5900880604164569,892.9880433958255,1,True,posible_mano_visible;objeto_toca_borde
img_3c50a36ca43f,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160716_1.jpg,IMG_20230813_160716_1.jpg,3120,3120,1.0,True,False,RGB,762.157,186.335175,114.501007,55.48777,0.485092,49.736502,0.856216,3c50a36ca43f2ee9c39fc475b08d90ad,True,True,3120,3120,RGB,,0.4188368055555556,1.0,1.0,1.0,168.69445903222373,0.8786169741261652,2741.2849592736356,100.0,101.4539493052632,0.4177788628472222,0.9520077720207254,0.6221762487720359,867.160751198545,1,True,posible_mano_visible;objeto_toca_borde
img_a46a8dae2e2c,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160718_1.jpg,IMG_20230813_160718_1.jpg,3120,3120,1.0,True,False,RGB,728.367,182.697037,113.199661,54.975845,0.443253,47.205035,0.858536,a46a8dae2e2c4bb32e36803840772d35,True,True,3120,3120,RGB,,0.016493055555555556,0.19270833333333334,0.125,0.024088541666666668,32.87043340894369,0.17120017400491505,534.144542895335,100.0,19.768493309409696,0.3906792534722222,0.9769736842105263,0.6182610082861905,844.0812128796989,0,True,posible_mano_visible
img_f33daf07737d,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160726.jpg,IMG_20230813_160726.jpg,3120,3120,1.0,True,False,RGB,628.322,134.07547,124.889984,50.225914,0.578568,41.05191,0.803055,f33daf07737d70734504e8467144e3de,True,True,3120,3120,RGB,,0.5494249131944444,1.0,1.0,1.0,177.86416284826709,0.9263758481680577,2890.29264628434,100.0,106.9686690621192,0.4238823784722222,0.9430729732398538,0.6262450120650382,519.1916616463366,1,True,posible_mano_visible;objeto_toca_borde
img_6df3832645a7,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160727_1.jpg,IMG_20230813_160727_1.jpg,3120,3120,1.0,True,False,RGB,646.579,138.139435,117.862625,50.70718,0.577927,42.735223,0.81868,6df3832645a7dfe7e2ba4ea976f46d0b,True,True,3120,3120,RGB,,0.5562065972222222,1.0,1.0,1.0,178.30878202881053,0.9286915730667215,2897.5177079681707,100.0,107.23606594084173,0.3888888888888889,0.9452301989855638,0.6171790184297004,477.37651648050473,1,True,posible_mano_visible;objeto_toca_borde
img_364f185f0c96,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160734.jpg,IMG_20230813_160734.jpg,3120,3120,1.0,True,False,RGB,739.341,170.412277,121.65522,51.945179,0.539322,40.926989,0.741364,364f185f0c96db4d73e781801a91737a,True,True,3120,3120,RGB,,0.3193359375,0.8385416666666666,0.7916666666666666,0.6638454861111112,143.64252784113307,0.7481381658392348,2334.1910774184125,100.0,86.38755428766302,0.3878580729166667,0.9673802242609582,0.6390255341415718,828.3509385850695,1,True,posible_mano_visible;objeto_toca_borde
img_7c841bdbb996,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160737_1.jpg,IMG_20230813_160737_1.jpg,3120,3120,1.0,True,False,RGB,769.506,199.521515,119.861839,50.721237,0.590683,45.562309,0.819489,7c841bdbb99655e33e7720a5d10e5699,True,True,3120,3120,RGB,,0.5007595486111112,1.0,0.8645833333333334,0.8645833333333334,174.58956735733128,0.9093206633194337,2837.080469556633,100.0,104.99930594943282,0.4487847222222222,0.950650054171181,0.6072652420860425,891.7292573120859,1,True,posible_mano_visible;objeto_toca_borde
img_d9bbd65dbee4,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160745.jpg,IMG_20230813_160745.jpg,3120,3120,1.0,True,False,RGB,904.867,251.057098,117.51841,50.929317,0.430054,58.810534,0.837021,d9bbd65dbee42cb426035d3378f2dea1,True,True,3120,3120,RGB,,0.6230197482638888,1.0,0.9322916666666666,0.9322916666666666,182.55196395379608,0.9507914789260212,2966.4694142491862,100.0,109.78794326022815,0.2761773003472222,0.8939783167152872,0.6209894423462807,1105.5118272569443,1,True,posible_mano_visible;objeto_toca_borde
img_d5f691f9110f,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160746_1.jpg,IMG_20230813_160746_1.jpg,3120,3120,1.0,True,False,RGB,814.877,221.076263,113.766876,51.98243,0.455872,67.976861,0.871796,d5f691f9110f0d4d42ce8658d516d89b,True,True,3120,3120,RGB,,0.599365234375,1.0,1.0,1.0,181.07699064971388,0.9431093263005931,2942.5010980578504,100.0,108.9008846829788,0.3050401475694444,0.9081240099570038,0.582471562725825,940.5764795343081,1,True,posible_mano_visible;objeto_toca_borde
img_ddc71448034f,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160751_1.jpg,IMG_20230813_160751_1.jpg,3120,3120,1.0,True,False,RGB,879.513,231.807083,116.408661,54.704338,0.415009,59.237184,0.860626,ddc71448034f403933d0b6bf4ac8bd38,True,True,3120,3120,RGB,,0.615478515625,1.0,0.8854166666666666,0.8854166666666666,182.0848202990336,0.9483584390574666,2958.8783298592957,100.0,109.50700001561633,0.2907986111111111,0.8942218696284543,0.6304976385844787,985.6234758511002,1,True,posible_mano_visible;objeto_toca_borde
img_fd267f5ce421,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160807_1.jpg,IMG_20230813_160807_1.jpg,3120,3120,1.0,True,False,RGB,815.409,134.69046,110.005173,53.510616,0.430908,52.733774,0.84462,fd267f5ce42130456864dc9965590a21,True,True,3120,3120,RGB,,0.4164767795138889,0.9479166666666666,1.0,0.9479166666666666,168.5164482698252,0.8776898347386729,2738.3922843846594,100.0,101.34689247027418,0.3629828559027778,0.9747932000260535,0.6220592823929538,743.8263613728828,1,True,posible_mano_visible;objeto_toca_borde
img_48c0976856cf,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160859_1.jpg,IMG_20230813_160859_1.jpg,3120,3120,1.0,True,False,RGB,967.944,287.687042,88.702835,51.415787,0.315231,45.846189,0.830048,48c0976856cfb51d6d0bc0ed163e50fb,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.21297200520833334,0.0,0.0,1377.322450266208,1,True,no_detectamos_fruta
img_ae3398999e37,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160901_1.jpg,IMG_20230813_160901_1.jpg,3120,3120,1.0,True,False,RGB,957.062,287.468689,91.950073,49.978233,0.332092,45.20094,0.825012,ae3398999e37383636be75d64b00569a,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.2268337673611111,0.0,0.0,1366.5875394248667,1,True,no_detectamos_fruta
img_67decca18e5f,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160905_1.jpg,IMG_20230813_160905_1.jpg,3120,3120,1.0,True,False,RGB,913.523,338.624939,90.856659,55.959026,0.31427,71.124642,0.907974,67decca18e5f8836e4996d154889c322,True,True,3120,3120,RGB,,0.004231770833333333,0.11458333333333333,0.052083333333333336,0.005967881944444444,18.442053075951335,0.09605235977057987,299.68336248420917,100.0,11.091171153968613,0.2084689670138889,0.532051282051282,0.16240858384656326,1673.9970408781073,1,True,posible_mano_visible;fruta_muy_pequena_o_lejana;objeto_toca_borde
img_8304a9d0456e,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160910_1.jpg,IMG_20230813_160910_1.jpg,3120,3120,1.0,True,False,RGB,797.766,159.558655,101.895622,43.82827,0.574142,43.484055,0.886993,8304a9d0456e190f591fb4ea91abc283,True,True,3120,3120,RGB,,0.5897081163194444,1.0,1.0,1.0,180.4664696560285,0.9399295294584817,2932.580131910463,100.0,108.53371337042654,0.4383951822916667,0.9984359906159437,0.634447633295177,884.6134855364576,1,True,posible_mano_visible;objeto_toca_borde
img_e8c745641bbe,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160915_1.jpg,IMG_20230813_160915_1.jpg,3120,3120,1.0,True,False,RGB,837.188,189.297241,102.28894,45.065319,0.619888,34.83564,0.847107,e8c745641bbeeec6bc8c840426c476e6,True,True,3120,3120,RGB,,0.6097276475694444,1.0,1.0,1.0,181.72665474405127,0.9464929934586004,2953.058139590833,100.0,109.29159691188352,0.4696994357638889,0.9881656804733728,0.6257923864811221,1101.216798816934,1,True,posible_mano_visible;objeto_toca_borde
img_b15fec6b0b97,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160930_1.jpg,IMG_20230813_160930_1.jpg,3120,3120,1.0,True,False,RGB,850.828,299.865387,100.443855,49.498699,0.410385,52.990785,0.91806,b15fec6b0b978123f5f38b40bbb91c69,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.1918402777777778,0.0,0.0,1306.1543686058785,1,True,no_detectamos_fruta
img_bf35dd72a3c0,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160946_1.jpg,IMG_20230813_160946_1.jpg,3120,3120,1.0,True,False,RGB,1078.634,400.528015,95.029053,46.318989,0.389801,49.69844,0.873276,bf35dd72a3c0efc9d330872255a38c9d,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.23573133680555555,0.0,0.0,2049.1117667886947,1,True,no_detectamos_fruta
img_c5de450ceedb,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160949.jpg,IMG_20230813_160949.jpg,3120,3120,1.0,True,False,RGB,1036.565,435.458313,100.607376,49.186726,0.409637,54.270824,0.928909,c5de450ceedbf471f48a00156c763b9a,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.2556694878472222,0.0,0.0,2340.5420023946117,1,True,no_detectamos_fruta
img_27a422f491ca,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_160959.jpg,IMG_20230813_160959.jpg,3120,3120,1.0,True,False,RGB,891.867,336.277893,107.26506,47.261326,0.524673,56.187344,0.914703,27a422f491ca36821749739bc10b1b2f,True,True,3120,3120,RGB,,0.6528591579861112,1.0,1.0,1.0,184.37321159465372,0.9602771437221548,2996.064688413123,100.0,110.8832534849262,0.4050835503472222,0.9259567042007728,0.6543201752071897,1782.1072099642988,1,True,posible_mano_visible;objeto_toca_borde
img_e39713ebee0d,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161002_1.jpg,IMG_20230813_161002_1.jpg,3120,3120,1.0,True,False,RGB,804.06,320.706604,102.75116,49.98328,0.50473,51.420296,0.895752,e39713ebee0d41bb28a35450046fd8b6,True,True,3120,3120,RGB,,0.7363552517361112,1.0,1.0,1.0,189.25896668601513,0.9857237848229955,3075.458208647746,100.0,113.82157850283464,0.3434787326388889,0.9433781543562351,0.6638435915272862,1641.8785150132062,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
img_3edb60fc0e7c,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161008_1.jpg,IMG_20230813_161008_1.jpg,3120,3120,1.0,True,False,RGB,1011.883,314.313904,97.58181,42.385284,0.504807,47.816217,0.791641,3edb60fc0e7cfc45a8fff7ba191a7d53,True,True,3120,3120,RGB,,0.6998697916666666,1.0,1.0,1.0,187.1600392439144,0.9747918710620542,3041.350637713609,100.0,112.5592698323072,0.41162109375,0.969108527131783,0.6133837766802106,1563.1360525172433,1,True,posible_mano_visible;objeto_toca_borde
img_50e5d3ff683e,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161016_1.jpg,IMG_20230813_161016_1.jpg,3120,3120,1.0,True,False,RGB,908.644,328.925049,96.966957,50.052605,0.315369,49.839157,0.831604,50e5d3ff683ea78b215f9d3b317f40a0,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.2671983506944444,0.0,0.0,1220.8509519600573,1,True,no_detectamos_fruta
img_785e85bfbe6a,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161018_1.jpg,IMG_20230813_161018_1.jpg,3120,3120,1.0,True,False,RGB,989.514,484.208221,90.597855,49.546585,0.336639,45.15241,0.831711,785e85bfbe6ae96e2cdf7eaf6c25f5e3,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.2811957465277778,0.0,0.0,2055.379515535302,1,True,no_detectamos_fruta
img_356a48666e08,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161032.jpg,IMG_20230813_161032.jpg,3120,3120,1.0,True,False,RGB,917.921,327.363464,92.175621,45.651569,0.399017,47.697754,0.897873,356a48666e08dd5fe69d9b2e54792e19,True,True,3120,3120,RGB,,0.7130805121527778,1.0,0.9427083333333334,0.9427083333333334,187.926203011385,0.9787823073509636,3053.8007989350062,100.0,113.02004572542437,0.3011067708333333,0.96580058584091,0.6877076662352639,1569.3792019589446,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
img_b058ca0a1144,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161033.jpg,IMG_20230813_161033.jpg,3120,3120,1.0,True,False,RGB,821.707,400.772797,105.819458,49.615452,0.462875,52.50763,0.917114,b058ca0a11440519612f233dd8a133f9,True,True,3120,3120,RGB,,0.7239854600694444,1.0,0.890625,0.890625,188.55331076823242,0.9820484935845438,3063.9912999837766,100.0,113.39719242566056,0.3453776041666667,0.9700251039754206,0.7064996781160522,1791.4774743980831,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
img_c6ae0ecbeab8,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161040.jpg,IMG_20230813_161040.jpg,3120,3120,1.0,True,False,RGB,920.577,220.536346,94.237862,49.043972,0.431519,40.595581,0.845963,c6ae0ecbeab8b0689b65e52defcd25df,True,True,3120,3120,RGB,,0.7244194878472222,1.0,1.0,1.0,188.57817221134655,0.98217798026743,3064.3952984343814,100.0,113.41214425990472,0.3489040798611111,0.9718030331398615,0.6575276548992819,1179.8516695823198,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
img_b4bee287a16c,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161042_1.jpg,IMG_20230813_161042_1.jpg,3120,3120,1.0,True,False,RGB,873.774,216.73877,103.618385,45.952389,0.443268,48.87466,0.869614,b4bee287a16cdeb7c97d925875392605,True,True,3120,3120,RGB,,0.6686740451388888,1.0,1.0,1.0,185.32160524279888,0.9652166939729109,3011.476085195482,100.0,111.45362361831614,0.3031684027777778,0.9157403651115619,0.5908431769364864,1104.7515580919053,1,True,posible_mano_visible;objeto_toca_borde
img_ad226e9ec385,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161045_1.jpg,IMG_20230813_161045_1.jpg,3120,3120,1.0,True,False,RGB,978.581,244.627899,102.5504,47.788094,0.425873,44.63219,0.857483,ad226e9ec385d4f228dac965dca3ee6b,True,True,3120,3120,RGB,,0.6461588541666666,1.0,1.0,1.0,183.9679437398181,0.958166373644886,2989.4790857720445,100.0,110.63952275046451,0.3543294270833333,0.9164567590260285,0.5830201522744514,1223.4006805302186,1,True,posible_mano_visible;objeto_toca_borde
img_75954400e9ee,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161050_1.jpg,IMG_20230813_161050_1.jpg,3120,3120,1.0,True,False,RGB,876.693,285.569489,106.039276,48.13105,0.442734,43.462281,0.875305,75954400e9eeae7d7df5dfd339d1af65,True,True,3120,3120,RGB,,0.5746799045138888,1.0,1.0,1.0,179.50635899860663,0.9349289531177428,2916.9783337273575,100.0,107.95629655114077,0.3619791666666667,0.892943120132169,0.574611786228449,1500.157835836028,1,True,posible_mano_visible;objeto_toca_borde
img_9b97df50aa53,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161124_1.jpg,IMG_20230813_161124_1.jpg,3120,3120,1.0,True,False,RGB,733.391,216.322876,110.010101,46.004086,0.586624,45.754457,0.827286,9b97df50aa537c3c8266eb53480420cd,True,True,3120,3120,RGB,,0.5936143663194444,1.0,1.0,1.0,180.71401962271432,0.941218852201637,2936.6028188691075,100.0,108.68259153699314,0.43359375,0.9649956587305214,0.607821594015576,1122.1514806563473,1,True,posible_mano_visible;objeto_toca_borde
img_6457044026be,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161126_1.jpg,IMG_20230813_161126_1.jpg,3120,3120,1.0,True,False,RGB,816.08,204.865692,103.637993,40.662277,0.628738,44.389473,0.8181,6457044026bed709b6a32913d8fc5b77,True,True,3120,3120,RGB,,0.5699598524305556,1.0,0.9166666666666666,0.9166666666666666,179.2022235063057,0.9333449140953421,2912.0361319774674,100.0,107.77338747994278,0.4370930989583333,0.9762981295511874,0.6585102973781174,1199.3945029900397,1,True,posible_mano_visible;objeto_toca_borde
img_c2fc6ec50909,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161130.jpg,IMG_20230813_161130.jpg,3120,3120,1.0,True,False,RGB,892.384,337.299072,111.915627,47.645683,0.605881,49.372682,0.846115,c2fc6ec50909ee4ebe2cb18d0875d69f,True,True,3120,3120,RGB,,0.6094021267361112,1.0,1.0,1.0,181.7063308169976,0.9463871396718625,2952.727875776211,100.0,109.27937396942995,0.4347873263888889,0.9817493879367906,0.6114329913262959,1661.5109958383773,1,True,posible_mano_visible;objeto_toca_borde
img_04e70b68bcb5,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161134_1.jpg,IMG_20230813_161134_1.jpg,3120,3120,1.0,True,False,RGB,909.21,260.085968,112.98027,42.795681,0.583847,51.258114,0.82782,04e70b68bcb50c733b51c0144bbd46f5,True,True,3120,3120,RGB,,0.6155870225694444,1.0,1.0,1.0,182.09156201965482,0.9483935521857022,2958.987882819391,100.0,109.51105453042412,0.4105088975694444,0.9414797514652096,0.61612731026248,1299.0731212761666,1,True,posible_mano_visible;objeto_toca_borde
img_cbb10c3dea0c,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161138.jpg,IMG_20230813_161138.jpg,3120,3120,1.0,True,False,RGB,967.902,252.107758,90.307053,45.594559,0.396317,47.561626,0.862595,cbb10c3dea0cb7b2294a1aba132c3ba4,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.2412380642361111,0.0,0.0,1134.3041530862267,1,True,no_detectamos_fruta
img_ae6c2e51a995,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161143_1.jpg,IMG_20230813_161143_1.jpg,3120,3120,1.0,True,False,RGB,1014.095,337.58847,106.383873,45.172615,0.593048,52.973732,0.877991,ae6c2e51a995f59be2278da27d9fcdef,True,True,3120,3120,RGB,,0.6581217447916666,1.0,0.9635416666666666,0.9635416666666666,184.6900630955053,0.9619274119557568,3001.2135253019615,100.0,111.07381004670725,0.4178331163194444,0.9720126952722477,0.6438165507570319,1886.2956885165638,1,True,posible_mano_visible;objeto_toca_borde
img_7f6cb9754031,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161204.jpg,IMG_20230813_161204.jpg,3120,3120,1.0,True,False,RGB,961.107,228.84343,93.064224,50.245049,0.396912,46.627821,0.900192,7f6cb97540318f343f2dcf7c10ff760c,True,True,3120,3120,RGB,,0.7779405381944444,1.0,1.0,1.0,191.58882277332788,0.997858451944416,3113.318370066578,100.0,115.22276916865037,0.2544487847222222,0.9455680312434619,0.6226658821318014,1151.339141173863,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
img_d971750a7b03,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161206.jpg,IMG_20230813_161206.jpg,3120,3120,1.0,True,False,RGB,959.596,255.124313,99.618881,47.964195,0.417831,48.842084,0.910828,d971750a7b03615fc95a5220eb92deac,True,True,3120,3120,RGB,,0.7564019097222222,1.0,1.0,1.0,190.39009270983576,0.9916150661970612,3093.839006534831,100.0,114.50184508027236,0.2855088975694444,0.9545617558456463,0.6703024345672257,1263.9304349922838,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
img_aa5534185b81,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161209_1.jpg,IMG_20230813_161209_1.jpg,3120,3120,1.0,True,False,RGB,963.396,177.440002,97.524612,49.080845,0.483276,44.989588,0.873138,aa5534185b819b089374333666a6495e,True,True,3120,3120,RGB,,0.7171766493055556,1.0,1.0,1.0,188.16231697603283,0.9800120675835043,3057.6376508605335,100.0,113.1620462056836,0.3102484809027778,0.9859293441258794,0.6326714542350551,928.3061824374729,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
img_87b86ea92d11,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_161212_1.jpg,IMG_20230813_161212_1.jpg,3120,3120,1.0,True,False,RGB,754.781,152.391846,94.226334,50.685707,0.380127,46.360951,0.835342,87b86ea92d11ac99f108937574cf9361,True,True,3120,3120,RGB,,0.7370062934027778,1.0,1.0,1.0,189.29594166480956,0.9859163628375498,3076.0590520531555,100.0,113.84381549654323,0.2759602864583333,0.9748978615333652,0.6310727189278729,603.7513045999739,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde
