image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash,exists,valid_image,validated_width,validated_height,image_mode,validation_error,object_area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_area_ratio,diameter_px_normalized_base,normalized_diameter,estimated_diameter_px_original,estimated_distance_cm,estimated_diameter_cm,skin_noise_ratio,fruit_color_ratio,segmentation_confidence,blur_score,touches_border,needs_review,review_reason,size_label,size_label_source,size_label_es,split,processed_relative_path
img_4de40306aa33,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114053_007.png,Captura de pantalla 2026-06-03 114053_007.png,192,102,1.882353,False,True,RGB,26.139,41.104919,124.401855,46.053677,0.660182,66.657488,0.969363,4de40306aa33461dcf3356b7d55c7706,True,True,192,102,RGBA,,0.3912489149305556,0.9375,0.53125,0.498046875,159.9811169594928,0.833234984164025,159.9811169594928,100.0,96.21368848106266,0.14024522569444445,0.9997226651875477,0.6560667586661035,453.33616441488266,1,True,objeto_toca_borde,small,product_quantile,pequeña,test,data/processed/test/regular/img_4de40306aa33_regular_small.jpg
img_046d5e563a85,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114053_015.png,Captura de pantalla 2026-06-03 114053_015.png,465,285,1.631579,False,True,RGB,104.731,288.168396,172.584488,77.005295,0.299214,0.0,0.597034,046d5e563a8544494617e3a720726c32,True,True,465,285,RGBA,,0.30322265625,0.8333333333333334,0.4479166666666667,0.3732638888888889,141.68458815421383,0.737940563303197,343.1423619359866,100.0,85.21003657380898,0.07373046875,0.9958847736625515,0.8785655252489344,304.41840277777777,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_046d5e563a85_regular_small.jpg
img_350b19e523e0,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114057_003.png,Captura de pantalla 2026-06-03 114057_003.png,470,381,1.233596,False,True,RGB,171.483,166.820557,71.818748,60.792408,0.246094,5.015073,0.651442,350b19e523e05d0fde746d488dfbc6e6,True,True,470,381,RGBA,,0.5033637152777778,1.0,0.8020833333333334,0.8020833333333334,174.76872256230703,0.9102537633453491,427.8192687723141,100.0,105.10705105966144,0.045600043402777776,0.9952575986203923,0.7229212627447312,1803.3012498742266,1,True,objeto_toca_borde,small,product_quantile,pequeña,test,data/processed/test/regular/img_350b19e523e0_regular_small.jpg
img_4dd11e3eaffa,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114058_015.png,Captura de pantalla 2026-06-03 114058_015.png,429,351,1.222222,False,True,RGB,128.832,314.025879,158.123978,78.338737,0.166754,0.0,0.63969,4dd11e3eaffaff7e3b740db8a8d0101e,True,True,429,351,RGBA,,0.5081922743055556,0.8125,0.6302083333333334,0.5120442708333334,155.29968417404052,0.8088525217397944,346.9977318263718,100.0,93.39824423223558,0.025146484375,0.9973844347176257,0.9544715160126207,644.9310438368055,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_4dd11e3eaffa_regular_small.jpg
img_90211558acfa,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114102_015.png,Captura de pantalla 2026-06-03 114102_015.png,318,278,1.143885,False,True,RGB,65.667,213.859894,176.310654,80.367516,0.19662,0.0,0.535714,90211558acfa04ad0c5884ffe2d0fdac,True,True,318,278,RGBA,,0.4532335069444444,0.75,0.625,0.46875,144.83414110408245,0.754344484917096,239.88154620363653,100.0,87.104198285719,0.027940538194444444,0.9844984438592291,0.9454750709038475,336.9928385416667,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_90211558acfa_regular_small.jpg
img_ca98136bfb24,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114124_014.png,Captura de pantalla 2026-06-03 114124_014.png,312,277,1.126354,False,True,RGB,93.926,109.943283,81.826683,64.814346,0.365828,0.0,0.734237,ca98136bfb24d5442bc81cd9b0d52004,True,True,312,277,RGBA,,0.65966796875,0.875,0.7604166666666666,0.6653645833333334,171.5829176520802,0.8936610294379177,278.82224118463034,100.0,103.19108718205197,0.033935546875,0.9772596430627519,0.9467302888974621,1581.921875,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_ca98136bfb24_regular_small.jpg
img_95816b054679,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114147_003.png,Captura de pantalla 2026-06-03 114147_003.png,254,263,0.965779,False,True,RGB,71.628,158.952728,62.056374,69.31707,0.124921,0.442018,0.525209,95816b054679802566b73910484cd85a,True,True,254,263,RGBA,,0.4781629774305556,0.9739583333333334,1.0,0.9739583333333334,173.01503671026933,0.901119982865986,236.99455549375432,100.0,104.0523729359656,0.043619791666666664,0.9883701140296136,0.7159509888150679,1912.9031684479592,1,True,objeto_toca_borde,small,product_quantile,pequeña,test,data/processed/test/regular/img_95816b054679_regular_small.jpg
img_4f3bee98619f,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114147_014.png,Captura de pantalla 2026-06-03 114147_014.png,240,217,1.105991,False,True,RGB,59.08,252.34079,79.594872,69.429756,0.160465,0.0,0.668356,4f3bee98619f773a0b1a19cc40108c2c,True,True,240,217,RGBA,,0.569091796875,0.8333333333333334,0.7395833333333334,0.6163194444444444,161.54615362357362,0.8413862167894459,201.93269202946703,100.0,97.15491175116549,0.052191840277777776,0.9905619905619906,0.942213945263252,1896.4049479166667,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_4f3bee98619f_regular_small.jpg
img_a73cdc05486d,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114147_016.png,Captura de pantalla 2026-06-03 114147_016.png,230,207,1.111111,False,True,RGB,58.883,109.975243,119.894585,45.059307,0.17553,0.0,0.743541,a73cdc05486d518d08a4888c887263f6,True,True,230,207,RGBA,,0.6241048177083334,0.875,0.7760416666666666,0.6790364583333334,169.41894569947505,0.8823903421847659,202.94977870249616,100.0,101.8896603181401,0.05810546875,0.9905246229408441,0.941310238041756,415.5486111111111,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_a73cdc05486d_regular_small.jpg
img_2684f7d51ac2,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114158_014.png,Captura de pantalla 2026-06-03 114158_014.png,242,242,1.0,True,False,RGB,63.072,157.88797,67.532394,56.609058,0.268851,0.0,0.687265,2684f7d51ac28f87f09466ecaccefc12,True,True,242,242,RGBA,,0.6518012152777778,0.84375,0.84375,0.7119140625,167.80936066079778,0.8740070867749884,211.50971499954719,100.0,100.92164536463602,0.05824110243055555,0.9895954719493923,0.9392679796951745,372.92578125,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_2684f7d51ac2_regular_small.jpg
img_147f8190060b,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114200_015.png,Captura de pantalla 2026-06-03 114200_015.png,358,337,1.062315,False,True,RGB,111.89,250.40155,169.983688,78.554192,0.255867,0.0,0.596619,147f8190060b48105a62b5ea2c866e1c,True,True,358,337,RGBA,,0.5521104600694444,0.78125,0.7239583333333334,0.5655924479166666,154.9405584043493,0.8069820750226526,288.8995828581096,100.0,93.18226364910625,0.03488498263888889,0.9854075566255589,0.9491917462865225,386.5478515625,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_147f8190060b_regular_small.jpg
img_08b5746c879f,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114208_003.png,Captura de pantalla 2026-06-03 114208_003.png,495,496,0.997984,False,True,RGB,232.191,176.197342,53.693001,57.935299,0.129151,3.761938,0.535018,08b5746c879fa62394103aab4d632767,True,True,495,496,RGBA,,0.5117730034722222,1.0,1.0,1.0,175.3441022117437,0.9132505323528317,452.9722640470045,100.0,105.45308813829527,0.028428819444444444,0.9939573836531326,0.7216093180100072,723.6008827884992,1,True,objeto_toca_borde,small,product_quantile,pequeña,test,data/processed/test/regular/img_08b5746c879f_regular_small.jpg
img_2eada9892cc7,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114219_003.png,Captura de pantalla 2026-06-03 114219_003.png,260,261,0.996169,False,True,RGB,68.855,138.21785,59.242126,66.922218,0.079059,4.709055,0.500781,2eada9892cc709ac62b624d6b507d918,True,True,260,261,RGBA,,0.4696723090277778,1.0,1.0,1.0,172.41381645440399,0.8979886273666874,234.3750317427054,100.0,103.69079514787589,0.024034288194444444,0.9950906780639944,0.7292323409231072,2555.346584690206,1,True,objeto_toca_borde,small,product_quantile,pequeña,test,data/processed/test/regular/img_2eada9892cc7_regular_small.jpg
img_933278a532b0,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114219_014.png,Captura de pantalla 2026-06-03 114219_014.png,232,215,1.07907,False,True,RGB,54.065,242.015884,80.304169,66.6063,0.107478,0.0,0.673516,933278a532b0942ca295bfbf3e4a8ca8,True,True,232,215,RGBA,,0.5910373263888888,0.8333333333333334,0.7604166666666666,0.6336805555555556,162.95079718148213,0.8487020686535528,196.89887992762425,100.0,97.99967355978418,0.030544704861111112,1.0,0.9481324029094842,1681.7530924479167,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_933278a532b0_regular_small.jpg
img_a28af05ba972,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114231_000.png,Captura de pantalla 2026-06-03 114231_000.png,237,286,0.828671,False,True,RGB,76.167,48.206131,113.905792,52.851028,0.713333,56.825873,0.953862,a28af05ba9724fca509b13b364ed83d4,True,True,237,286,RGBA,,0.3744032118055556,0.7135416666666666,0.8541666666666666,0.6094835069444444,149.8538646675807,0.7804888784769828,223.21981924441707,100.0,90.12309281763902,0.3259819878472222,0.9866685987538037,0.6682385112081772,448.007177458869,1,True,posible_mano_visible;objeto_toca_borde,small,product_quantile,pequeña,test,data/processed/test/regular/img_a28af05ba972_regular_small.jpg
img_ac2ccd47a504,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114231_005.png,Captura de pantalla 2026-06-03 114231_005.png,286,237,1.206751,False,True,RGB,75.365,48.209801,113.90564,52.850456,0.713333,56.823468,0.953733,ac2ccd47a5041bf9f0ee004368295930,True,True,286,237,RGBA,,0.3743218315972222,0.8541666666666666,0.7135416666666666,0.6094835069444444,149.84738113911294,0.7804551100995466,223.21016148847033,100.0,90.11919358127845,0.3261447482638889,0.9868831074715559,0.6683189038260935,448.0401649004147,1,True,posible_mano_visible;objeto_toca_borde,small,product_quantile,pequeña,test,data/processed/test/regular/img_ac2ccd47a504_regular_small.jpg
img_b5c93a431d13,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114231_014.png,Captura de pantalla 2026-06-03 114231_014.png,326,277,1.176895,False,True,RGB,76.944,207.627747,85.556122,66.80658,0.532146,0.0,0.757436,b5c93a431d1306f053186f03294c3acd,True,True,326,277,RGBA,,0.3206922743055556,0.8854166666666666,0.734375,0.6502278645833334,148.70940295200145,0.7745281403750076,252.49617376225248,100.0,89.43480606809017,0.24918619791666666,0.9863813229571985,0.8412793108404188,1828.600802951389,0,True,posible_mano_visible,small,product_quantile,pequeña,test,data/processed/test/regular/img_b5c93a431d13_regular_small.jpg
img_fa27d35415f7,own,regular,regular,pomegranate,pomegranate,,data/raw/propias/Regular_Quality_Fruits/Pomegranate_Regular/Captura de pantalla 2026-06-03 114235_014.png,Captura de pantalla 2026-06-03 114235_014.png,283,305,0.927869,False,True,RGB,75.585,172.870483,88.032249,70.661942,0.2985,0.0,0.750657,fa27d35415f77bf4207d7bf26fd3b46d,True,True,283,305,RGBA,,0.6869303385416666,0.8020833333333334,0.875,0.7018229166666666,173.20256561981202,0.902096695936521,275.1394922606389,100.0,104.16515404680449,0.04652235243055555,0.9900880622359121,0.9487644085785097,1612.7884657118057,0,False,,small,product_quantile,pequeña,test,data/processed/test/regular/img_fa27d35415f7_regular_small.jpg
img_6525d4ab531d,own,bad,mala,apple,apple,,data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.15.50 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.15.50 PM.png,504,484,1.041322,False,True,RGB,237.407,336.022552,133.477051,77.976311,0.597148,124.389309,0.99341,6525d4ab531d5eeb9d6223fdedbb1ddc,True,True,504,484,RGB,,0.5763075086805556,0.96875,0.828125,0.80224609375,176.31094352120812,0.9182861641729589,462.8162267431713,100.0,106.03455281567334,0.0923122829861111,0.9929865850788421,0.7390028812318725,1626.6826131424787,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_6525d4ab531d_bad_large.jpg
img_9406d7344c0a,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad28_aug_9.jpg,guava_bad28_aug_9.jpg,960,1280,0.75,False,True,RGB,372.997,277.706207,89.343895,42.970795,0.420431,56.158103,0.798686,9406d7344c0a12d8981a197339f30545,True,True,960,1280,RGB,,0.4424370659722222,0.75,1.0,0.75,170.44769646920912,0.8877484191104642,1136.3179764613942,100.0,102.50835774921823,0.2623969184027778,0.9058246474555487,0.5934415761705791,1969.8883938259548,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_9406d7344c0a_bad_large.jpg
img_cf737ec3ba12,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.35.59 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.35.59 PM.png,388,374,1.037433,False,True,RGB,211.759,204.476959,168.437119,69.907158,0.635311,0.882438,0.669708,cf737ec3ba123de64b7f0dc6b23ea531,True,True,388,374,RGB,,0.5477701822916666,0.8177083333333334,0.8802083333333334,0.7197536892361112,165.10525996546974,0.8599232289868216,333.6502128468868,100.0,99.29538154759072,0.15250651041666666,0.9826672609320062,0.9416084260016724,1124.4667718410492,0,False,,large,product_quantile,grande,train,data/processed/train/bad/img_cf737ec3ba12_bad_large.jpg
img_16bba1305b98,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.36.19 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.36.19 PM.png,318,308,1.032468,False,True,RGB,137.139,118.136818,173.695053,62.370884,0.647288,6.027027,0.675923,16bba1305b981b8941e3acc40697495c,True,True,318,308,RGB,,0.5378689236111112,0.8645833333333334,0.8385416666666666,0.7249891493055556,162.80016239725813,0.8479175124857194,269.6377689704588,100.0,97.9090808168456,0.16270616319444445,0.9949566269921324,0.943507129657284,458.7041541205512,0,False,,large,product_quantile,grande,train,data/processed/train/bad/img_16bba1305b98_bad_large.jpg
img_4f99e67fcb5b,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.38.19 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.38.19 PM.png,538,496,1.084677,False,True,RGB,327.383,124.826416,186.615021,52.998272,0.670418,13.682429,0.740996,4f99e67fcb5bfba6777dadb9bedc30ce,True,True,538,496,RGB,,0.4306369357638889,0.921875,0.8958333333333334,0.8258463541666666,161.32708377978648,0.8402452280197212,452.05193267461004,100.0,97.02316171649692,0.1997612847222222,0.9872755905511811,0.7089961288131352,407.8064046671361,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_4f99e67fcb5b_bad_large.jpg
img_9bdc4e5efda6,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.40.36 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.40.36 PM.png,516,476,1.084034,False,True,RGB,265.69,98.338921,176.398941,61.066925,0.650655,2.656892,0.648355,9bdc4e5efda6492e1bda8c1b9596dfd7,True,True,516,476,RGB,,0.5356987847222222,0.8802083333333334,0.8229166666666666,0.7243381076388888,164.3057758153436,0.8557592490382478,441.5717725037359,100.0,98.81456655874887,0.10077582465277778,0.9186246708527446,0.8801078359905746,356.5226236979167,0,False,,large,product_quantile,grande,train,data/processed/train/bad/img_9bdc4e5efda6_bad_large.jpg
img_db3b050c2e37,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.41.08 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.41.08 PM.png,418,370,1.12973,False,True,RGB,184.007,94.058495,156.260468,53.902592,0.651793,24.806681,0.775193,db3b050c2e3793f29f122873d04f32d2,True,True,418,370,RGB,,0.6031629774305556,0.9583333333333334,0.7916666666666666,0.7586805555555556,176.9157345512162,0.921436117454251,385.16029709587696,100.0,106.39827809065109,0.07392035590277778,0.9746345851135597,0.7520353430367843,323.91029011467356,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_db3b050c2e37_bad_large.jpg
img_3d54c4860d7d,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.41.26 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.41.26 PM.png,500,452,1.106195,False,True,RGB,257.507,87.102371,163.574738,58.88839,0.676187,10.946732,0.736032,3d54c4860d7d8f1118eca6ad603c0c17,True,True,500,452,RGB,,0.5965983072916666,0.90625,0.84375,0.7646484375,171.00257203270343,0.8906383960036637,445.31919800183186,100.0,102.84206353666634,0.058051215277777776,0.9994543718455873,0.9747770033612129,311.3052020065578,0,False,,large,product_quantile,grande,train,data/processed/train/bad/img_3d54c4860d7d_bad_large.jpg
img_a5865aacbf47,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.42.20 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.42.20 PM.png,566,462,1.225108,False,True,RGB,389.812,178.099686,141.944916,50.673183,0.708919,46.46937,0.92879,a5865aacbf4782b50ebb3c5549a2a519,True,True,566,462,RGB,,0.6088595920138888,0.953125,0.8020833333333334,0.7644856770833334,176.72244553890783,0.9204294038484783,520.9630425782387,100.0,106.28203281639314,0.0712890625,0.9866339942080642,0.7519925218574657,1121.9114538563622,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_a5865aacbf47_bad_large.jpg
img_b1c64e692d00,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.45.28 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.45.28 PM.png,392,360,1.088889,False,True,RGB,157.039,124.04126,176.163162,66.424133,0.50133,0.0,0.623437,b1c64e692d00462bd56dc7798c2895f7,True,True,392,360,RGB,,0.48486328125,0.8802083333333334,0.8020833333333334,0.7060004340277778,160.83572334133112,0.8376860590694329,328.3729351552177,100.0,96.72765434002677,0.1105685763888889,0.8707620006713662,0.8914698555976157,439.8615451388889,0,False,,large,product_quantile,grande,train,data/processed/train/bad/img_b1c64e692d00_bad_large.jpg
img_d8c6e11d73fd,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.45.33 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.45.33 PM.png,376,356,1.05618,False,True,RGB,146.676,126.257401,170.951797,74.174583,0.330094,0.0,0.605549,d8c6e11d73fdb40c7683a09ed5a8b9ee,True,True,376,356,RGB,,0.4969075520833333,0.8802083333333334,0.8020833333333334,0.7060004340277778,161.67371061753641,0.8420505761330022,316.6110166260088,100.0,97.23162536033364,0.08799913194444445,0.9450813407577247,0.9120600837155026,423.5177408854167,0,False,,large,product_quantile,grande,train,data/processed/train/bad/img_d8c6e11d73fd_bad_large.jpg
img_dcfa83da27c9,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102006.jpg,IMG_20230813_102006.jpg,3120,3120,1.0,True,False,RGB,795.252,257.340942,117.813774,56.681236,0.558777,58.479471,0.945145,dcfa83da27c96a9fb79360762d1ff474,True,True,3120,3120,RGB,,0.740478515625,1.0,1.0,1.0,189.49286632460917,0.9869420121073395,3079.259077774899,100.0,113.96224727294467,0.2889268663194444,0.9162911675275671,0.608383712888616,1194.3920262389713,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_dcfa83da27c9_bad_large.jpg
img_d047ed82c4a1,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102007_1.jpg,IMG_20230813_102007_1.jpg,3120,3120,1.0,True,False,RGB,748.379,237.29361,108.236366,48.948246,0.548599,51.912935,0.915482,d047ed82c4a144a58822e4695f467b53,True,True,3120,3120,RGB,,0.7625596788194444,1.0,1.0,1.0,190.73452566682425,0.993408987848043,3099.4360420858943,100.0,114.70898930989226,0.2884928385416667,0.9254740137312796,0.632455531065921,1119.8818341361152,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_d047ed82c4a1_bad_large.jpg
img_11cd8b8a1418,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102036_1.jpg,IMG_20230813_102036_1.jpg,3120,3120,1.0,True,False,RGB,803.279,259.842407,109.008499,44.840691,0.385605,47.042554,0.847351,11cd8b8a1418a2fb5ec15a200ecb6fd7,True,True,3120,3120,RGB,,0.7565646701388888,1.0,1.0,1.0,190.39921466493308,0.9916625763798598,3093.9872383051625,100.0,114.50733108363798,0.21351453993055555,0.84962352097526,0.6165485572163483,1323.8113744163218,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_11cd8b8a1418_bad_large.jpg
img_2f989daf186b,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102153_1.jpg,IMG_20230813_102153_1.jpg,3120,3120,1.0,True,False,RGB,1021.934,280.880524,106.523643,43.572372,0.569122,52.139689,0.889999,2f989daf186b11a07f56c4b587bf2fe3,True,True,3120,3120,RGB,,0.7167697482638888,1.0,1.0,1.0,188.1388921620213,0.979890063343861,3057.2569976328464,100.0,113.14795836956353,0.3469509548611111,0.9140521515346478,0.6020580978299568,1295.2557187956056,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_2f989daf186b_bad_large.jpg
img_d7cad4ef1de6,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102157_1.jpg,IMG_20230813_102157_1.jpg,3120,3120,1.0,True,False,RGB,1042.954,333.609467,119.291344,52.125557,0.712692,66.790264,0.94986,d7cad4ef1de649398378e827cb974ea2,True,True,3120,3120,RGB,,0.739990234375,1.0,1.0,1.0,189.4652017347969,0.9867979257020671,3078.8095281904493,100.0,113.94560960797055,0.3626030815972222,0.9802412111880934,0.6472762359450737,1539.2085728049278,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_d7cad4ef1de6_bad_large.jpg
img_03cd495ea38e,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102239.jpg,IMG_20230813_102239.jpg,3120,3120,1.0,True,False,RGB,791.617,248.945709,117.149582,39.449226,0.466217,44.881319,0.817184,03cd495ea38ecbbbabd678bb8ac554f5,True,True,3120,3120,RGB,,0.7287055121527778,1.0,1.0,1.0,188.82328017309635,0.9834545842348769,3068.378302812816,100.0,113.55955378875554,0.2849392361111111,0.8803558798347169,0.649168878206027,983.0039862696035,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_03cd495ea38e_bad_large.jpg
img_ab3d1144af45,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102247.jpg,IMG_20230813_102247.jpg,3120,3120,1.0,True,False,RGB,712.672,281.978912,104.117195,56.110378,0.394791,53.622471,0.904663,ab3d1144af457929a0d3cbd704818c8d,True,True,3120,3120,RGB,,0.779052734375,1.0,1.0,1.0,191.65026852522283,0.9981784819022023,3114.316863534871,100.0,115.2597230451057,0.19099934895833334,0.9155263066262753,0.6238676380432822,1223.1674735803663,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_ab3d1144af45_bad_large.jpg
img_23f9b43368db,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_102309.jpg,IMG_20230813_102309.jpg,3120,3120,1.0,True,False,RGB,692.621,150.589172,107.614433,43.418777,0.492447,49.866533,0.888672,23f9b43368db5d98f126df27e69a7d33,True,True,3120,3120,RGB,,0.7557237413194444,1.0,1.0,1.0,190.35207399555082,0.9914170520601605,3093.221202427701,100.0,114.47898037722379,0.3260091145833333,0.9694533184967156,0.6395776577480974,629.2280227755323,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_23f9b43368db_bad_large.jpg
img_421fa5f72f74,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_150234_1.jpg,IMG_20230813_150234_1.jpg,3120,3120,1.0,True,False,RGB,853.937,322.918762,104.704758,51.566135,0.450424,50.235016,0.897797,421fa5f72f748edee20be3cbf67fe72a,True,True,3120,3120,RGB,,0.7231716579861112,1.0,1.0,1.0,188.50667546812306,0.9818056013964743,3063.2334763569997,100.0,113.36914565162736,0.3473036024305556,0.9303424734611201,0.6250869258703029,1327.6061281951856,1,True,posible_mano_visible;objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/bad/img_421fa5f72f74_bad_large.jpg
