image_id,source,quality_label,fruit_type,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,image_hash,resolved_image_path,is_valid_image,validated_width,validated_height,validated_mode,validation_error,area_ratio,diameter_norm,bbox_width_norm,bbox_height_norm,original_width,original_height,size_estimation_status,size_label,split,processed_path
img_1bef93aad744,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104324.jpg,IMG_20230910_104324.jpg,3120,3120,1.0,True,False,RGB,850.118,1bef93aad744b82751c837925929a066,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104324.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_1bef93aad744.jpg
img_896939f2d8b2,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104348_1.jpg,IMG_20230910_104348_1.jpg,3120,3120,1.0,True,False,RGB,835.678,896939f2d8b2f0a6c2d1fbf03fd6075c,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104348_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_896939f2d8b2.jpg
img_9d945d1c78e5,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104417_1.jpg,IMG_20230910_104417_1.jpg,3120,3120,1.0,True,False,RGB,740.714,9d945d1c78e59ae654c1d8b429b58733,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104417_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9765625,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_9d945d1c78e5.jpg
img_1324f07278e1,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104426_1.jpg,IMG_20230910_104426_1.jpg,3120,3120,1.0,True,False,RGB,700.682,1324f07278e1d7144b3ac2a8979d10fb,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104426_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.828125,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_1324f07278e1.jpg
img_87b73a9defff,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104429.jpg,IMG_20230910_104429.jpg,3120,3120,1.0,True,False,RGB,727.33,87b73a9defffc33933aaeac47a759027,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104429.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.921875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_87b73a9defff.jpg
img_20f7c0d7db3c,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104431_1.jpg,IMG_20230910_104431_1.jpg,3120,3120,1.0,True,False,RGB,687.802,20f7c0d7db3c9c6f0df09b8bd10b2020,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104431_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.8515625,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_20f7c0d7db3c.jpg
img_0e5f8b98ccce,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104455_1.jpg,IMG_20230910_104455_1.jpg,3120,3120,1.0,True,False,RGB,786.335,0e5f8b98ccceb1a2febe13042aa6a3e1,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104455_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9921875,0.953125,3120,3120,estimated,small,train,data/processed/train/good/img_0e5f8b98ccce.jpg
img_d988242bd730,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104524_1.jpg,IMG_20230910_104524_1.jpg,3120,3120,1.0,True,False,RGB,850.146,d988242bd730ff14c603162330fcc3fc,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104524_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.9921875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_d988242bd730.jpg
img_f00016ae0424,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104529.jpg,IMG_20230910_104529.jpg,3120,3120,1.0,True,False,RGB,809.504,f00016ae04248448966e9eb94a6d7ded,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104529.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_f00016ae0424.jpg
img_bbcaad109b2e,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104543_1.jpg,IMG_20230910_104543_1.jpg,3120,3120,1.0,True,False,RGB,682.375,bbcaad109b2e1f79818344db79894176,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104543_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_bbcaad109b2e.jpg
img_fa8e1ae567e3,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104545_1.jpg,IMG_20230910_104545_1.jpg,3120,3120,1.0,True,False,RGB,737.51,fa8e1ae567e39c025dacfd3748b9e2c1,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104545_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.734375,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_fa8e1ae567e3.jpg
img_df64642312ad,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104548_1.jpg,IMG_20230910_104548_1.jpg,3120,3120,1.0,True,False,RGB,720.071,df64642312ad987a296989651c50a2a1,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104548_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_df64642312ad.jpg
img_4825bcddb2d0,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104553_1.jpg,IMG_20230910_104553_1.jpg,3120,3120,1.0,True,False,RGB,740.58,4825bcddb2d0ac45f09403c39f0abefa,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104553_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_4825bcddb2d0.jpg
img_0830cca456b2,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104559_1.jpg,IMG_20230910_104559_1.jpg,3120,3120,1.0,True,False,RGB,847.693,0830cca456b29765ad31fa45515afbe4,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104559_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_0830cca456b2.jpg
img_cfa90534c67a,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104601_1.jpg,IMG_20230910_104601_1.jpg,3120,3120,1.0,True,False,RGB,894.242,cfa90534c67a323b118711e68b61aec6,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104601_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_cfa90534c67a.jpg
img_a649b86a98af,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104609_1.jpg,IMG_20230910_104609_1.jpg,3120,3120,1.0,True,False,RGB,777.457,a649b86a98af788ac558be81b8770afe,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104609_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_a649b86a98af.jpg
img_980963d20cda,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104618.jpg,IMG_20230910_104618.jpg,3120,3120,1.0,True,False,RGB,809.452,980963d20cda7f943d3dfc6a3bb8a740,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104618.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_980963d20cda.jpg
img_f0276b668bf4,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104639_1.jpg,IMG_20230910_104639_1.jpg,3120,3120,1.0,True,False,RGB,826.268,f0276b668bf48d2f6a040f15904bc223,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104639_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9921875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_f0276b668bf4.jpg
img_ef4e0cc6c47e,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104641_1.jpg,IMG_20230910_104641_1.jpg,3120,3120,1.0,True,False,RGB,751.683,ef4e0cc6c47eb00bc81664d0c305d68a,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104641_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.984375,0.9921875,3120,3120,estimated,small,train,data/processed/train/good/img_ef4e0cc6c47e.jpg
img_70150ce5d1d9,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104719_1.jpg,IMG_20230910_104719_1.jpg,3120,3120,1.0,True,False,RGB,702.907,70150ce5d1d9622351aa515a15c5c8e9,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104719_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,0.953125,3120,3120,estimated,small,train,data/processed/train/good/img_70150ce5d1d9.jpg
img_eb439b0a68e8,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104724_1.jpg,IMG_20230910_104724_1.jpg,3120,3120,1.0,True,False,RGB,808.685,eb439b0a68e8f18ec612f68348f5d319,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104724_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9765625,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_eb439b0a68e8.jpg
img_422c280b171d,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104747.jpg,IMG_20230910_104747.jpg,3120,3120,1.0,True,False,RGB,792.857,422c280b171d8250ba3ceaa8b1d5a58b,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104747.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.984375,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_422c280b171d.jpg
img_b97747e26b15,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104805_1.jpg,IMG_20230910_104805_1.jpg,3120,3120,1.0,True,False,RGB,826.755,b97747e26b15eb2a9c6571605d5f6f61,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104805_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.953125,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_b97747e26b15.jpg
img_6598d6fdbd52,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104809_1.jpg,IMG_20230910_104809_1.jpg,3120,3120,1.0,True,False,RGB,836.649,6598d6fdbd5284ba724ca4547792369d,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104809_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.953125,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_6598d6fdbd52.jpg
img_e3f6279808fe,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104816_1.jpg,IMG_20230910_104816_1.jpg,3120,3120,1.0,True,False,RGB,847.01,e3f6279808fe5daf1797552b7ad2e386,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104816_1.jpg,True,3120,3120,RGB,,0.29986572265625,0.6179003934264198,1.0,0.984375,3120,3120,estimated,small,train,data/processed/train/good/img_e3f6279808fe.jpg
img_c5261bb1c025,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104823_1.jpg,IMG_20230910_104823_1.jpg,3120,3120,1.0,True,False,RGB,673.987,c5261bb1c025314f9db6e19abb7f678e,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104823_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_c5261bb1c025.jpg
img_ed1677ed43f7,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104843_1.jpg,IMG_20230910_104843_1.jpg,3120,3120,1.0,True,False,RGB,804.158,ed1677ed43f77b7baadfc117900e7ef2,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104843_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_ed1677ed43f7.jpg
img_928be4fa7461,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104846_1.jpg,IMG_20230910_104846_1.jpg,3120,3120,1.0,True,False,RGB,799.035,928be4fa7461ab711a8a163b68e10be2,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104846_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_928be4fa7461.jpg
img_2451023e96e1,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104851.jpg,IMG_20230910_104851.jpg,3120,3120,1.0,True,False,RGB,793.116,2451023e96e15fad28773b22d2582e21,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104851.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_2451023e96e1.jpg
img_8e2979016cc3,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104905_1.jpg,IMG_20230910_104905_1.jpg,3120,3120,1.0,True,False,RGB,794.754,8e2979016cc32a3ffff92caf1c7efa93,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104905_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.5703125,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_8e2979016cc3.jpg
img_a2ebfecce137,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104925_1.jpg,IMG_20230910_104925_1.jpg,3120,3120,1.0,True,False,RGB,831.629,a2ebfecce13759aab5f17b601722d3d6,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104925_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_a2ebfecce137.jpg
img_b9d67742d5b1,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104929_1.jpg,IMG_20230910_104929_1.jpg,3120,3120,1.0,True,False,RGB,787.339,b9d67742d5b146aab66157f4cfc8f94c,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104929_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_b9d67742d5b1.jpg
img_689969d14227,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_104934_1.jpg,IMG_20230910_104934_1.jpg,3120,3120,1.0,True,False,RGB,767.252,689969d14227520a162939c310d21be7,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_104934_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_689969d14227.jpg
img_db641d24073f,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105003.jpg,IMG_20230910_105003.jpg,3120,3120,1.0,True,False,RGB,772.384,db641d24073f2837c815b8c175c275ff,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105003.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_db641d24073f.jpg
img_6941043c83bd,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105005_1.jpg,IMG_20230910_105005_1.jpg,3120,3120,1.0,True,False,RGB,779.312,6941043c83bdfef98c2bab55709d98e7,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105005_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_6941043c83bd.jpg
img_032231527a92,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105013_1.jpg,IMG_20230910_105013_1.jpg,3120,3120,1.0,True,False,RGB,812.001,032231527a92e4117e50554dc087e29e,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105013_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_032231527a92.jpg
img_7d1947011990,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105018.jpg,IMG_20230910_105018.jpg,3120,3120,1.0,True,False,RGB,861.122,7d194701199017d07c590d68e48bef9d,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105018.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_7d1947011990.jpg
img_6376daf54fd8,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105021_1.jpg,IMG_20230910_105021_1.jpg,3120,3120,1.0,True,False,RGB,856.279,6376daf54fd8339395cf828fb32e9a41,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105021_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_6376daf54fd8.jpg
img_0a13fdb34d4d,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105026_1.jpg,IMG_20230910_105026_1.jpg,3120,3120,1.0,True,False,RGB,868.655,0a13fdb34d4d82542abb1909e6e216e4,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105026_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9296875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_0a13fdb34d4d.jpg
img_760f09891d1c,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105029.jpg,IMG_20230910_105029.jpg,3120,3120,1.0,True,False,RGB,862.575,760f09891d1c1316c96b3a2dfc3fb9b1,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105029.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.859375,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_760f09891d1c.jpg
img_3b927b75998f,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105056.jpg,IMG_20230910_105056.jpg,3120,3120,1.0,True,False,RGB,903.998,3b927b75998f74b3aaa7eada1af89a25,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105056.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_3b927b75998f.jpg
img_84ed0b390630,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105059.jpg,IMG_20230910_105059.jpg,3120,3120,1.0,True,False,RGB,911.802,84ed0b39063094464efbd243712eaebf,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105059.jpg,True,3120,3120,RGB,,0.29986572265625,0.6179003934264198,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_84ed0b390630.jpg
img_992b2238ed17,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105113_1.jpg,IMG_20230910_105113_1.jpg,3120,3120,1.0,True,False,RGB,1065.082,992b2238ed17a6da3c34b224cdb832b4,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105113_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_992b2238ed17.jpg
img_de62e524465d,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105134.jpg,IMG_20230910_105134.jpg,3120,3120,1.0,True,False,RGB,791.596,de62e524465df91e223b044a15921bb4,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105134.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_de62e524465d.jpg
img_bae055af965e,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105141_1.jpg,IMG_20230910_105141_1.jpg,3120,3120,1.0,True,False,RGB,751.734,bae055af965e7f9fd3884bc89bd2698b,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105141_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_bae055af965e.jpg
img_11af00574ae1,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105149_1.jpg,IMG_20230910_105149_1.jpg,3120,3120,1.0,True,False,RGB,796.006,11af00574ae12357279fb59c7dd2d094,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105149_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.6796875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_11af00574ae1.jpg
img_8775e6a925f2,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105156_1.jpg,IMG_20230910_105156_1.jpg,3120,3120,1.0,True,False,RGB,767.536,8775e6a925f2c31690e532aaa02b7fb3,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105156_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9453125,0.9140625,3120,3120,estimated,small,train,data/processed/train/good/img_8775e6a925f2.jpg
img_08fee35fc57e,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105200.jpg,IMG_20230910_105200.jpg,3120,3120,1.0,True,False,RGB,804.052,08fee35fc57eded3706166d34c9fcced,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105200.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9296875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_08fee35fc57e.jpg
img_583011015150,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_105210.jpg,IMG_20230910_105210.jpg,3120,3120,1.0,True,False,RGB,811.938,583011015150a249f91577a8ea23640f,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_105210.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.703125,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_583011015150.jpg
