image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash,exists,valid_image,validated_width,validated_height,image_mode,validation_error,object_area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_area_ratio,diameter_px_normalized_base,normalized_diameter,estimated_diameter_px_original,estimated_distance_cm,estimated_diameter_cm,skin_noise_ratio,fruit_color_ratio,segmentation_confidence,blur_score,touches_border,needs_review,review_reason,size_label,size_label_source,size_label_es,split,processed_relative_path
img_6ccd9103ca79,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/20260529_170246.jpg,20260529_170246.jpg,2118,2141,0.989257,False,True,RGB,699.305,36.590721,138.652496,45.706665,0.76862,50.316584,0.877486,6ccd9103ca79fe2f72d8c28d840f0b51,True,True,2118,2141,RGB,,0.3931206597222222,0.765625,0.7395833333333334,0.5662434895833334,141.9768105266924,0.7394625548265229,1583.1893298835855,100.0,85.38578101694827,0.5367838541666666,0.9568037537951973,0.6973917759098731,1095.1376553258779,1,True,posible_mano_visible;objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_6ccd9103ca79_good_medium.jpg
img_8ec8941d9921,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/20260529_170551.jpg,20260529_170551.jpg,2948,2900,1.016552,False,True,RGB,1008.757,24.981651,146.405533,46.206623,0.490823,31.869766,0.533792,8ec8941d9921050ace9caca6e41d163d,True,True,2948,2900,RGB,,0.198486328125,0.5208333333333334,0.5572916666666666,0.2902560763888889,102.28442740658043,0.5327313927426064,1570.4921458052036,100.0,61.51452260114161,0.3128797743055556,0.983189831898319,0.8947172458762659,365.8140453696251,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_8ec8941d9921_good_medium.jpg
img_f428569dd19d,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/20260529_170614.jpg,20260529_170614.jpg,2651,2639,1.004547,False,True,RGB,1194.19,17.834251,151.344742,19.950922,0.997586,16.095348,0.265763,f428569dd19d40324f798b423e76ace4,True,True,2651,2639,RGB,,0.241455078125,0.5572916666666666,0.5625,0.3134765625,107.30567607817216,0.5588837295738133,1481.600767100179,100.0,64.53433434302862,0.759521484375,1.0,0.9779765370921302,294.93539650057573,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_f428569dd19d_good_medium.jpg
img_6fb745f613a0,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/20260529_170653.jpg,20260529_170653.jpg,2558,2558,1.0,True,False,RGB,1132.111,12.229109,146.213928,31.833221,0.864487,11.408187,0.394028,6fb745f613a08905ea805ed2d49ebecd,True,True,2558,2558,RGB,,0.2775336371527778,0.5989583333333334,0.6354166666666666,0.3805881076388889,118.46018926067694,0.6169801523993591,1578.2352298375606,100.0,71.24273141448526,0.5335828993055556,1.0,0.96876691609524,53.28912236293157,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_6fb745f613a0_good_medium.jpg
img_b27a6076faab,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/20260529_170729.jpg,20260529_170729.jpg,2997,3024,0.991071,False,True,RGB,1576.299,17.849188,146.469025,23.558306,0.995248,23.068272,0.360252,b27a6076faab865c0befcf3a35aacc5b,True,True,2997,3024,RGB,,0.2537977430555556,0.5677083333333334,0.5833333333333334,0.3311631944444444,110.71483390035837,0.5766397598976999,1743.7586339306445,100.0,66.58462412047564,0.735595703125,1.0,0.9801712833995103,490.43713945739063,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_b27a6076faab_good_medium.jpg
img_29684864724f,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/IMG-20260603-WA0309.jpg,IMG-20260603-WA0309.jpg,3024,4032,0.75,False,True,RGB,1141.396,106.446274,149.117447,42.670063,0.60142,42.250421,0.659953,29684864724f15150dad83002d91e9d8,True,True,3024,4032,RGB,,0.14808485243055555,0.609375,0.4427083333333333,0.269775390625,101.86665592278482,0.5305554995978375,2139.199774378481,100.0,61.26327210256957,0.2991807725694444,0.9794834218721378,0.8023334530638309,541.9444831447837,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_29684864724f_good_medium.jpg
img_fef3ec13543a,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/IMG-20260603-WA0311.jpg,IMG-20260603-WA0311.jpg,3024,4032,0.75,False,True,RGB,1175.324,103.045074,148.726364,44.343605,0.613851,42.368093,0.679911,fef3ec13543a08117504867fd5c38d02,True,True,3024,4032,RGB,,0.15806749131944445,0.6041666666666666,0.4375,0.2643229166666667,102.56056349567545,0.5341696015399763,2153.771833409184,100.0,61.68059264840408,0.3066948784722222,0.9910760253990046,0.8310245989881018,525.638593879011,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_fef3ec13543a_good_medium.jpg
img_74d7e30176e6,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/IMG-20260603-WA0321.jpg,IMG-20260603-WA0321.jpg,3024,4032,0.75,False,True,RGB,1240.075,108.505058,147.993546,37.880722,0.612712,39.333488,0.695496,74d7e30176e65b08e7874806faf139e4,True,True,3024,4032,RGB,,0.1520453559027778,0.578125,0.421875,0.243896484375,99.06503385200017,0.5159637179791675,2080.3657108920033,100.0,59.5783582934705,0.3047960069444444,0.9864406779661017,0.829350846615094,565.4503126468187,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_74d7e30176e6_good_medium.jpg
img_8551ff2a148e,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_1.jpg,foto_1.jpg,1920,1080,1.777778,False,True,RGB,477.859,107.014099,133.504013,31.872967,0.782633,36.833116,0.576877,8551ff2a148e4f976292c1c71e612045,True,True,1920,1080,RGB,,0.21693250868055555,0.6979166666666666,0.4947916666666667,0.3453233506944444,119.10786902561645,0.620353484508419,1191.0786902561645,100.0,71.6322502547316,0.2523057725694444,0.9658621983243716,0.8517522971372599,658.7719675582133,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_8551ff2a148e_good_medium.jpg
img_a3290bf2fd8b,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_10.jpg,foto_10.jpg,1920,1080,1.777778,False,True,RGB,527.398,112.995087,129.074051,30.354538,0.956896,41.931821,0.564453,a3290bf2fd8b5a2793e7104d7e12b564,True,True,1920,1080,RGB,,0.15779622395833334,0.5885416666666666,0.4479166666666667,0.2636176215277778,100.87728976347557,0.5254025508514353,1008.7728976347557,100.0,60.66826083339844,0.3959689670138889,1.0,0.8342022251347808,720.6753982901573,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_a3290bf2fd8b_good_medium.jpg
img_ef827045f9a2,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_11.jpg,foto_11.jpg,1920,1080,1.777778,False,True,RGB,531.913,110.687752,129.781143,30.03496,0.952121,38.519752,0.576687,ef827045f9a2adc72f2238e6e2e5b5d4,True,True,1920,1080,RGB,,0.16878255208333334,0.6510416666666666,0.46875,0.30517578125,108.80277182152057,0.5666811032370863,1088.0277182152058,100.0,65.43469749972118,0.3857964409722222,1.0,0.8474047086241392,684.6170512768957,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_ef827045f9a2_good_medium.jpg
img_7996a7e02e43,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_13.jpg,foto_13.jpg,1920,1080,1.777778,False,True,RGB,511.416,113.575668,132.880951,27.691664,0.964301,40.484582,0.543267,7996a7e02e43a44e534bc85defd98959,True,True,1920,1080,RGB,,0.15657552083333334,0.5625,0.453125,0.2548828125,97.97720281555937,0.5102979313310384,979.7720281555937,100.0,58.924129604176834,0.3961588541666667,1.0,0.834964394028976,713.9164137832912,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_7996a7e02e43_good_medium.jpg
img_853e87f46460,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_15.jpg,foto_15.jpg,1920,1080,1.777778,False,True,RGB,545.627,113.604202,132.959259,29.136816,0.954753,36.751185,0.580729,853e87f46460745c410a707fbe0dba3c,True,True,1920,1080,RGB,,0.1643608940972222,0.625,0.484375,0.302734375,105.52465150148635,0.5496075599035747,1055.2465150148635,100.0,63.463214531796446,0.3841145833333333,1.0,0.8355733894245789,683.3458858066135,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_853e87f46460_good_medium.jpg
img_47f28b419fd5,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_17.jpg,foto_17.jpg,1920,1080,1.777778,False,True,RGB,526.041,116.748634,133.616333,28.884724,0.954237,38.913548,0.582492,47f28b419fd5ef7039dbb4bd6c32b2bd,True,True,1920,1080,RGB,,0.157958984375,0.5989583333333334,0.4739583333333333,0.2838812934027778,101.9972574316048,0.5312357157896083,1019.9725743160478,100.0,61.341816702854764,0.3834364149305556,1.0,0.8331514429598152,678.825926038954,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_47f28b419fd5_good_medium.jpg
img_9fe4107cfc42,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_18.jpg,foto_18.jpg,1920,1080,1.777778,False,True,RGB,526.9,118.273689,134.80571,30.090961,0.948595,39.817519,0.598524,9fe4107cfc421b417145bcd321db71c6,True,True,1920,1080,RGB,,0.1626519097222222,0.6041666666666666,0.484375,0.2926432291666667,103.11863073432221,0.5370762017412615,1031.186307343222,100.0,62.016217930131816,0.3798556857638889,1.0,0.8338075122813158,681.8588572012054,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_9fe4107cfc42_good_medium.jpg
img_50fcf6a4d8ec,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_2.jpg,foto_2.jpg,1920,1080,1.777778,False,True,RGB,474.414,104.180206,132.32518,32.245819,0.898546,37.34981,0.588732,50fcf6a4d8ec08f7f99a8423574db6e2,True,True,1920,1080,RGB,,0.1863064236111111,0.5833333333333334,0.4739583333333333,0.2764756944444444,103.68067682002422,0.5400035251042928,1036.8067682002422,100.0,62.35423611646206,0.3162706163194444,0.9992719860221316,0.8850412509832499,650.5176525815034,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_50fcf6a4d8ec_good_medium.jpg
img_8c09adf9edb7,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_20.jpg,foto_20.jpg,1920,1080,1.777778,False,True,RGB,482.03,114.262039,135.4142,28.993505,0.950087,38.539439,0.587592,8c09adf9edb7d371611dda4710b548d0,True,True,1920,1080,RGB,,0.16539171006944445,0.6302083333333334,0.4635416666666667,0.2921278211805556,106.19840040418634,0.5531166687718039,1061.9840040418635,100.0,63.86841152173401,0.3710394965277778,1.0,0.8441427292018981,670.5040604273478,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_8c09adf9edb7_good_medium.jpg
img_88d337aedf02,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_25.jpg,foto_25.jpg,1920,1080,1.777778,False,True,RGB,513.292,114.867851,134.199127,30.104416,0.942247,35.478488,0.621419,88d337aedf02be6ad018f405237c08de,True,True,1920,1080,RGB,,0.173583984375,0.5833333333333334,0.5104166666666666,0.2977430555555556,102.21847632505389,0.5323878975263223,1022.1847632505388,100.0,61.47485919002421,0.3582085503472222,0.9982809814033443,0.8546679502436981,654.4214573252349,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_88d337aedf02_good_medium.jpg
img_991a003e7b62,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_28.jpg,foto_28.jpg,1920,1080,1.777778,False,True,RGB,544.484,123.911339,134.58873,29.361296,0.950087,36.332032,0.596517,991a003e7b620556b8c3652404491074,True,True,1920,1080,RGB,,0.15958658854166666,0.59375,0.4791666666666667,0.2845052083333333,101.64637106252115,0.5294081826172977,1016.4637106252117,100.0,61.13079134905748,0.3765190972222222,0.9996600373958865,0.8277762890464079,682.4557318621212,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_991a003e7b62_good_medium.jpg
img_c9c1ffc9bafa,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_29.jpg,foto_29.jpg,1920,1080,1.777778,False,True,RGB,477.202,113.430901,133.729279,29.68173,0.945421,37.053041,0.585069,c9c1ffc9bafa517dacf86701ee528954,True,True,1920,1080,RGB,,0.1571723090277778,0.578125,0.46875,0.27099609375,99.70065147244733,0.5192742264189966,997.0065147244734,100.0,59.96062288124847,0.37451171875,0.9994822229892992,0.8281605098634955,610.0095209162913,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_c9c1ffc9bafa_good_medium.jpg
img_1f5d3b9d3a8d,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_7.jpg,foto_7.jpg,1920,1080,1.777778,False,True,RGB,471.325,106.15184,129.492569,29.867651,0.945367,37.853117,0.577691,1f5d3b9d3a8dfa7add246ebf0fa36f0d,True,True,1920,1080,RGB,,0.1708441840277778,0.65625,0.4479166666666667,0.2939453125,109.59664610337029,0.5708158651217202,1095.966461033703,100.0,65.91213867714686,0.3741048177083333,1.0,0.8478237579782525,684.0876811867879,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_1f5d3b9d3a8d_good_medium.jpg
img_ff715e25bbb0,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_77.jpg,foto_77.jpg,1920,1080,1.777778,False,True,RGB,596.877,129.736069,129.244644,30.71641,0.93438,35.507372,0.56684,ff715e25bbb0db0ebeef4519560869e9,True,True,1920,1080,RGB,,0.13997395833333334,0.609375,0.4427083333333333,0.269775390625,100.82475839938864,0.5251289499968158,1008.2475839938863,100.0,60.63666812798542,0.3971896701388889,0.9817829457364341,0.7579188205888528,661.7530622945892,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_ff715e25bbb0_good_medium.jpg
img_5c7b9898b170,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_8.jpg,foto_8.jpg,1920,1080,1.777778,False,True,RGB,499.727,108.475067,128.44632,31.18713,0.937093,38.432621,0.58648,5c7b9898b170edae0db36e7eb76c742f,True,True,1920,1080,RGB,,0.17298719618055555,0.6614583333333334,0.453125,0.2997233072916667,110.39859229119017,0.5749926681832821,1103.9859229119015,100.0,66.3944343515358,0.3768446180555556,1.0,0.8542952898967756,686.8010533621282,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_5c7b9898b170_good_medium.jpg
img_0ec6539a75d9,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_81.jpg,foto_81.jpg,1920,1080,1.777778,False,True,RGB,564.706,118.88446,126.087372,32.399494,0.933919,36.542297,0.607286,0ec6539a75d9f4a976f1203dc8c0c9e7,True,True,1920,1080,RGB,,0.1643337673611111,0.6458333333333334,0.4895833333333333,0.3161892361111111,107.72138971881097,0.5610489047854738,1077.2138971881095,100.0,64.78434724128759,0.3990614149305556,0.9862991086167052,0.8143204042605663,678.9028184207868,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_0ec6539a75d9_good_medium.jpg
img_dd91c002aef4,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_82.jpg,foto_82.jpg,1920,1080,1.777778,False,True,RGB,523.236,113.728104,127.514786,31.605087,0.9375,35.866158,0.588677,dd91c002aef4375db573ba2ef0d27ee6,True,True,1920,1080,RGB,,0.14805772569444445,0.6041666666666666,0.4947916666666667,0.2989366319444444,101.31321954485932,0.527673018462809,1013.1321954485933,100.0,60.93043185072103,0.3951551649305556,0.9926713081714914,0.7715435671247477,658.7576762982358,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_dd91c002aef4_good_medium.jpg
img_5ababcbb501d,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_87.jpg,foto_87.jpg,1920,1080,1.777778,False,True,RGB,507.606,113.628479,129.746277,31.766579,0.941352,33.906191,0.597358,5ababcbb501de9a100adb26aa92e3b45,True,True,1920,1080,RGB,,0.1689995659722222,0.640625,0.4947916666666667,0.3169759114583333,107.72851268010407,0.5610860035422087,1077.2851268010409,100.0,64.7886310367251,0.371337890625,0.9781701444622793,0.7947082066106629,629.6578550662523,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_5ababcbb501d_good_medium.jpg
img_16595b4cc880,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_9.jpg,foto_9.jpg,1920,1080,1.777778,False,True,RGB,458.935,107.172897,130.24054,30.671535,0.954047,39.841786,0.576389,16595b4cc880ccc53ef249ab60227bb7,True,True,1920,1080,RGB,,0.16615125868055555,0.6145833333333334,0.46875,0.2880859375,104.63933722181753,0.5449965480302996,1046.3933722181753,100.0,62.930780742542055,0.3864474826388889,1.0,0.8407342390026986,665.4237609373199,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_16595b4cc880_good_medium.jpg
img_352e677c01bf,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_96.jpg,foto_96.jpg,1920,1080,1.777778,False,True,RGB,506.306,107.527,130.566544,31.762442,0.952067,35.807788,0.654731,352e677c01bf3287f8c87c41476765c7,True,True,1920,1080,RGB,,0.1793891059027778,0.6770833333333334,0.53125,0.3597005208333333,112.79208707052794,0.5874587868256663,1127.9208707052794,100.0,67.8338977423219,0.3835720486111111,0.9833660970815061,0.8068463950709299,588.2684984442627,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_352e677c01bf_good_medium.jpg
img_568ca80564d5,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_11.jpg,foto_11.jpg,1920,1080,1.777778,False,True,RGB,289.588,68.939323,94.123421,41.656315,0.369141,40.578819,0.613851,568ca80564d59d9757ad9f634dcd4b0b,True,True,1920,1080,RGB,,0.2175021701388889,0.7552083333333334,0.546875,0.4130045572916667,125.21745012216458,0.6521742193862738,1252.1745012216459,100.0,75.30659222423985,0.1982421875,0.8764030930406586,0.6053018515344406,767.0165201815557,1,True,objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_568ca80564d5_good_medium.jpg
img_8017e40a5706,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_12.jpg,foto_12.jpg,1920,1080,1.777778,False,True,RGB,283.25,64.365341,92.032997,41.987541,0.358398,41.114876,0.617432,8017e40a57063ce35d2a8cba0ace170d,True,True,1920,1080,RGB,,0.2302517361111111,0.75,0.5520833333333334,0.4140625,125.98108158520591,0.6561514665896141,1259.810815852059,100.0,75.76584517293628,0.1960991753472222,0.8663996229971724,0.6161826663817527,755.0081922625318,1,True,objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_8017e40a5706_good_medium.jpg
img_23400aaf0f3d,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_13.jpg,foto_13.jpg,1920,1080,1.777778,False,True,RGB,284.368,60.688187,93.912148,43.705265,0.386176,41.996769,0.623237,23400aaf0f3d754e86e717599fd8891c,True,True,1920,1080,RGB,,0.2339409722222222,0.734375,0.546875,0.401611328125,124.7043700132204,0.6495019271521896,1247.0437001322039,100.0,74.99802249609947,0.20369466145833334,0.87291280148423,0.6211598719393876,736.144422504637,1,True,posible_mano_visible;objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_23400aaf0f3d_good_medium.jpg
img_bfef26cfa6ca,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_3.jpg,foto_3.jpg,1920,1080,1.777778,False,True,RGB,283.371,55.596069,95.630844,40.250828,0.351508,42.293684,0.590766,bfef26cfa6cabb5160a5d8e85d671ed8,True,True,1920,1080,RGB,,0.1914605034722222,0.765625,0.5052083333333334,0.3868001302083333,123.5087769763153,0.6432748800849756,1235.0877697631531,100.0,74.27898503599698,0.19482421875,0.8561915556814962,0.5839307562283986,688.2647818452047,1,True,objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_bfef26cfa6ca_good_medium.jpg
img_c72a4eae48c8,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_33.jpg,foto_33.jpg,1920,1080,1.777778,False,True,RGB,274.341,57.280823,92.199394,44.350872,0.376465,40.474655,0.646701,c72a4eae48c8f80bb6df8c15cec9e080,True,True,1920,1080,RGB,,0.2616916232638889,0.7916666666666666,0.5625,0.4453125,133.4727955135079,0.695170809966187,1334.727955135079,100.0,80.27141085334964,0.2062717013888889,0.9049445423447704,0.6141631248294976,786.078043560187,1,True,posible_mano_visible;objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_c72a4eae48c8_good_medium.jpg
img_b28c7696b74f,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_34.jpg,foto_34.jpg,1920,1080,1.777778,False,True,RGB,273.679,58.394424,94.55793,43.561867,0.391927,40.511646,0.638835,b28c7696b74f52f2cab2754d97839a1e,True,True,1920,1080,RGB,,0.2602810329861111,0.734375,0.5625,0.4130859375,127.28819980584453,0.6629593739887736,1272.8819980584453,100.0,76.55195460684084,0.212158203125,0.8867118290776446,0.6087082507437984,774.0983871817589,1,True,posible_mano_visible;objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_b28c7696b74f_good_medium.jpg
img_7910b2e71890,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_36.jpg,foto_36.jpg,1920,1080,1.777778,False,True,RGB,276.2,56.209087,97.329041,42.118813,0.406087,38.35302,0.619954,7910b2e718901d2a91607218dd0dcbf9,True,True,1920,1080,RGB,,0.22837999131944445,0.7447916666666666,0.5625,0.4189453125,125.240548985206,0.6522945259646146,1252.4054898520599,100.0,75.3204840313179,0.227294921875,0.8752821000118779,0.5916984990159553,748.0235460040011,1,True,posible_mano_visible;objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_7910b2e71890_good_medium.jpg
img_f160871ba7a6,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_4.jpg,foto_4.jpg,1920,1080,1.777778,False,True,RGB,299.866,65.09201,94.640663,40.446758,0.340278,42.382358,0.588406,f160871ba7a6dac2779ec5e9e912dfd3,True,True,1920,1080,RGB,,0.19666883680555555,0.765625,0.5260416666666666,0.4027506510416667,124.08511080839637,0.6462766187937311,1240.8511080839637,100.0,74.62559596630436,0.19710286458333334,0.8522758620689656,0.589228472211657,726.1222854867393,1,True,objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_f160871ba7a6_good_medium.jpg
img_e62d8019a325,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_6.jpg,foto_6.jpg,1920,1080,1.777778,False,True,RGB,330.018,68.530312,93.190277,42.413975,0.368517,41.413856,0.593533,e62d8019a325fd7ed3dea176d8c2919c,True,True,1920,1080,RGB,,0.2241482204861111,0.734375,0.5416666666666666,0.3977864583333333,123.70688050036199,0.6443066692727187,1237.06880500362,100.0,74.39812578905506,0.2030978732638889,0.8265763040058091,0.5920026087223167,770.9633786678314,1,True,posible_mano_visible;objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_e62d8019a325_good_medium.jpg
img_f0ae6754a39d,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_8.jpg,foto_8.jpg,1920,1080,1.777778,False,True,RGB,304.58,62.99688,91.818398,41.653061,0.353,41.437764,0.609755,f0ae6754a39dc995855022212a7d89a1,True,True,1920,1080,RGB,,0.218994140625,0.7395833333333334,0.5572916666666666,0.4121636284722222,123.72312709625473,0.6443912869596601,1237.2312709625473,100.0,74.40789659792182,0.2002495659722222,0.8608943391552087,0.5974807525281125,763.0801864435643,1,True,posible_mano_visible;objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_f0ae6754a39d_good_medium.jpg
img_e073582bc3af,own,good,buena,banana,banana,,data/raw/propias/Good_Quality_Fruits/Banana_Good/foto_9.jpg,foto_9.jpg,1920,1080,1.777778,False,True,RGB,276.36,64.897659,92.10041,42.436718,0.359212,41.336527,0.620063,e073582bc3af017e62767767a21c8360,True,True,1920,1080,RGB,,0.22349717881944445,0.7395833333333334,0.5625,0.416015625,124.18980010086054,0.6468218755253153,1241.8980010086054,100.0,74.68855679045588,0.19864908854166666,0.8592062143464012,0.5970001236736637,761.8932561690424,1,True,objeto_toca_borde,medium,product_quantile,mediana,train,data/processed/train/good/img_e073582bc3af_good_medium.jpg
img_86c677a70900,own,good,buena,guava,guava,,data/raw/propias/Good_Quality_Fruits/Guava_Good/foto_0.jpg,foto_0.jpg,1920,1080,1.777778,False,True,RGB,190.433,71.58902,98.679321,40.231586,0.282281,48.360669,0.575385,86c677a70900e7d339ccaf61ab4f4faf,True,True,1920,1080,RGB,,0.17390950520833334,0.6354166666666666,0.5625,0.357421875,107.75654425873735,0.5612320013475903,1077.5654425873734,100.0,64.80548941117273,0.18977864583333334,0.9254406488847293,0.7738932478744587,638.4809548854828,0,False,,medium,product_quantile,mediana,train,data/processed/train/good/img_86c677a70900_good_medium.jpg
img_131d1b90d712,own,good,buena,guava,guava,,data/raw/propias/Good_Quality_Fruits/Guava_Good/foto_102.jpg,foto_102.jpg,1920,1080,1.777778,False,True,RGB,295.415,65.079681,102.159302,43.663338,0.377333,46.698781,0.709635,131d1b90d7128f3af4205569eb7faffd,True,True,1920,1080,RGB,,0.1293402777777778,0.5833333333333334,0.5625,0.328125,96.66192015895157,0.5034475008278728,966.6192015895158,100.0,58.13311002516334,0.2910970052083333,0.9515520134228188,0.703840589721966,582.5099012520578,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_131d1b90d712_good_medium.jpg
img_79ed3e2c01ef,own,good,buena,guava,guava,,data/raw/propias/Good_Quality_Fruits/Guava_Good/foto_106.jpg,foto_106.jpg,1920,1080,1.777778,False,True,RGB,239.593,56.747856,100.445419,41.871273,0.369195,44.394371,0.625977,79ed3e2c01ef52c1380bef8612675e53,True,True,1920,1080,RGB,,0.13720703125,0.6302083333333334,0.5625,0.3544921875,102.66245266521325,0.5347002742979857,1026.6245266521325,100.0,61.74186946034175,0.2741970486111111,0.928232502965599,0.6973871353681631,608.2475585819763,0,True,posible_mano_visible,medium,product_quantile,mediana,train,data/processed/train/good/img_79ed3e2c01ef_good_medium.jpg
